"DennyReginald", -9.155895095318556E-4 -0.0038519168738275766 -0.0033476888202130795 0.0028916194569319487 0.004225028213113546 2.0496401702985168E-4 6.466268096119165E-4 4.682033904828131E-4 0.0016206677537411451 -0.0035690495278686285 0.0014131981879472733 -0.0045671891421079636 -0.004763967357575893 -0.003473828313872218 -0.0027896089013665915 0.004454846493899822 0.002416094997897744 0.004958192352205515 0.002315022749826312 -8.471673936583102E-6 0.0027824388816952705 0.0019129645079374313 0.001350478851236403 0.002293584169819951 -1.8717386410571635E-4 0.0038506300188601017 0.003454187186434865 0.003497243160381913 9.441038710065186E-4 -0.002726587001234293 0.0030281185172498226 -0.0038136360235512257 -0.003869755659252405 0.00480998819693923 0.0036103026941418648 0.002731675049290061 0.00268370658159256 1.341096212854609E-4 0.003750520758330822 -0.0034553830046206713 -0.001530462526716292 0.002270370488986373 -0.0031627838034182787 0.0016038873000070453 -0.0014384523965418339 0.003340775379911065 -0.002612113719806075 0.0028909118846058846 -0.004923819564282894 -4.269829369150102E-4 0.0018165423534810543 0.001718418556265533 0.0037749139592051506 0.0027874470688402653 -0.004204460885375738 -0.0036017345264554024 0.004755410831421614 0.0049041155725717545 -8.767470717430115E-4 -0.002214374952018261 -0.0026301497127860785 5.277490708976984E-4 0.003611768828704953 -0.0017600475111976266 -5.312367575243115E-4 0.004017715808004141 0.004181129392236471 -0.003941192291676998 8.694390999153256E-4 -2.563050074968487E-4 0.0022505696397274733 3.6103816819377244E-4 -0.003002046374604106 0.004219640512019396 7.377714500762522E-4 -0.001544852158986032 -0.0023044103290885687 0.004162094555795193 -0.0012755306670442224 -0.0015451242215931416 -1.357000001007691E-4 0.0011661186581477523 0.004446242470294237 0.0022146233823150396 -0.0028849344234913588 0.0031837616115808487 0.002215612679719925 0.003694327315315604 -0.0014232894172891974 -0.0045403530821204185 -0.004720271565020084 -0.002702171914279461 -0.004711555782705545 -0.0015990108950063586 0.004147205967456102 -0.00383628997951746 0.004982242826372385 -0.004041136242449284 3.5406911047175527E-4 -0.0045534223318099976
"HillAl", -0.001000087009742856 -2.2385035117622465E-4 0.0018525992054492235 3.892939639627002E-5 -0.0041360738687217236 0.0018732927273958921 0.001683601876720786 -4.459342162590474E-4 0.002831630641594529 0.0048647550866007805 -0.002245919546112418 -0.004464306402951479 -7.550851441919804E-4 -0.001152993063442409 0.0016255398513749242 -0.004153427202254534 -0.003344497410580516 0.0012838069815188646 0.002016128273680806 0.0013526756083592772 -0.002135341288521886 0.004021043423563242 0.001319616916589439 0.0012811616761609912 0.0046093822456896305 -0.003060714341700077 0.003970720339566469 -0.0031883318442851305 -0.0029839177150279284 -1.9501772476360202E-4 0.0019475503358989954 0.0015739816008135676 -0.004867982119321823 -0.0020155515521764755 7.832323899492621E-4 0.004657922778278589 0.0013472242280840874 -0.004098367411643267 0.0032268683426082134 -0.003453734563663602 -0.002914826152846217 -2.673445560503751E-4 -0.004620647057890892 0.004880284424871206 -0.0028743024449795485 -2.7588155353441834E-4 0.002019353210926056 0.004131313879042864 -0.002389915520325303 0.003136715851724148 0.0013471548445522785 -0.002406930783763528 0.0013398714363574982 0.003752328222617507 0.002750206971541047 -0.002423804020509124 -2.7053672238253057E-4 -0.004090798553079367 -0.002581176580861211 2.829970035236329E-4 0.004881936591118574 -9.320778772234917E-4 0.004334579221904278 0.004768011160194874 -0.004677338059991598 2.4697938351891935E-4 -0.0011158993002027273 -0.0010980645893141627 -0.003900318406522274 -9.274163749068975E-4 -0.004824267700314522 0.003428841009736061 -0.0036941387224942446 -0.003420624416321516 -0.0010568443685770035 -0.004600427113473415 0.0020980234257876873 -0.0029648602940142155 -0.0021541849710047245 0.0015697565395385027 -6.453945388784632E-5 -0.0030053977388888597 -0.0030054834205657244 -0.004007323645055294 0.0031339109409600496 0.0033245794475078583 0.0032551009207963943 -0.0011558261467143893 0.004047715105116367 -0.00414603017270565 -0.0031555138994008303 -0.0021790589671581984 0.002469202969223261 -0.004863282665610313 0.0013059586053714156 -0.001328716753050685 1.3163636322133243E-4 -0.003195412689819932 -0.001308370498009026 -0.004008817952126265
"CliffordJack", -0.002089613350108266 -5.950958002358675E-4 -0.002416827017441392 0.003603878431022167 0.003148176707327366 -3.142963396385312E-4 -0.0018541911849752069 -0.0032839037012308836 -0.0035962522961199284 0.0010085460962727666 9.082373580895364E-4 -0.003799139754846692 -0.003577552270144224 -0.003817580174654722 0.004121723584830761 0.0012036613188683987 -0.0026544600259512663 -2.935402444563806E-4 -0.003195545170456171 -0.003606607671827078 0.004918109159916639 0.0031092334538698196 0.0021739923395216465 -0.002336217323318124 -0.004795659799128771 0.0018410362536087632 -0.0023617292754352093 -0.0027449920307844877 -0.0020365489181131124 -5.348691047402099E-5 -0.0029251412488520145 7.897460600361228E-4 0.0035808526445180178 0.003005958627909422 6.269885925576091E-4 0.002184307435527444 0.004335467237979174 -0.001003682380542159 0.0013096287148073316 0.003654683940112591 0.0037193552125245333 3.9993724203668535E-4 -0.003753203898668289 0.004679911769926548 -7.146894349716604E-4 0.0028585558757185936 0.00247340090572834 -4.136135394219309E-4 -0.0012227589031681418 0.0017831643344834447 -0.00220428011380136 0.0019157178467139602 0.0012089107185602188 -0.001776894903741777 -0.002123708836734295 -0.0023153217043727636 0.00260963779874146 -0.001816675066947937 -0.0036516524851322174 -0.004539307672530413 -3.4328780020587146E-4 -1.5041191363707185E-4 0.001596372458152473 -0.004349550232291222 0.0034894628915935755 -3.564818180166185E-4 -7.618835079483688E-4 -0.002124615479260683 0.0025472629349678755 6.756646907888353E-4 6.613133591599762E-4 0.002858632942661643 -0.004850998055189848 -0.0030623783823102713 0.003587893908843398 -0.004867405164986849 -0.0010542632080614567 0.0036177602596580982 -0.001255648210644722 -9.197559556923807E-4 -0.0012648748233914375 0.002988826483488083 0.002837294479832053 3.5301991738379E-4 0.0018704760586842895 -0.00240151584148407 4.137342912144959E-4 0.004398026969283819 0.0013378976145759225 5.470921751111746E-4 0.0024295600596815348 0.0025726149324327707 0.002716187620535493 -2.1542893955484033E-4 7.591841276735067E-4 0.0017737624002620578 0.0032224240712821484 0.004417072050273418 0.0021608935203403234 0.0029300516471266747
"HuttonBetty", 0.0038867478724569082 -8.22187343146652E-4 -4.2776286136358976E-4 0.0044274828396737576 0.0028053391724824905 -0.002616079756990075 -0.0023238465655595064 4.2536503315204754E-5 -2.7327674615662545E-5 1.9084732048213482E-4 0.0025648921728134155 -0.004078217316418886 -0.002730961423367262 -8.347382536157966E-4 0.002445700578391552 -0.0021146112121641636 0.0037173060700297356 0.0013708964688703418 0.003024740144610405 -0.0023618978448212147 3.17074271151796E-4 0.0016329786740243435 2.3744198551867157E-4 -6.038566934876144E-4 -0.00437405938282609 0.0028699194081127644 -0.0034199808724224567 0.004109957255423069 -0.0015086318599060178 -0.003332690568640828 0.0038358347956091166 -0.0023259364534169436 0.0048970188945531845 -5.753310397267342E-4 0.004630276933312416 5.678070592693985E-4 -0.0013036925811320543 3.300236421637237E-4 -0.003031605388969183 -2.4088181089609861E-4 0.003452387172728777 0.0024961798917502165 5.507547175511718E-4 0.0033680861815810204 0.0013777902349829674 0.0016411910764873028 -0.00307977176271379 -0.0023603534791618586 0.002220374532043934 0.003487139940261841 0.0018412882927805185 0.001952809514477849 -0.0021552173420786858 -0.0021865745075047016 -0.004361067898571491 0.0050301882438361645 7.259329431690276E-4 0.0016337879933416843 -0.0036793199833482504 -0.0020236661657691 0.0015757307410240173 -0.00272085377946496 0.003122870111837983 -0.003952658735215664 0.003075874177739024 -4.764203040394932E-4 -8.950870833359659E-4 9.473012760281563E-4 0.001095353625714779 -5.985621828585863E-4 -0.0025351743679493666 4.3511815601959825E-4 -0.003982557915151119 -0.002853687386959791 0.003053276101127267 -0.0016550130676478148 0.0025532706640660763 0.0040413253009319305 0.0036795560736209154 0.0034496504813432693 0.0022724305745214224 0.004439369309693575 -0.0025449846871197224 0.0037334372755140066 -4.0047798393061385E-5 -0.0042724027298390865 -0.0022341611329466105 -0.0023101901169866323 -0.001297268783673644 -0.001388641307130456 -0.0034476956352591515 -0.0016489929985255003 8.00232170149684E-4 -0.002168291248381138 -0.004580943379551172 0.0010111707961186767 -2.8371886583045125E-4 -0.004714045207947493 1.6403563495259732E-4 0.004694725852459669
"LaddAlan", -0.0029489013832062483 -0.001986114541068673 0.004054853226989508 -0.002179492497816682 0.004898854997009039 0.0023512805346399546 -0.004579806234687567 -0.001018880750052631 6.09665410593152E-4 0.0021577526349574327 -0.0037256258074194193 0.0010943121742457151 -0.0010333722457289696 0.004952674265950918 -0.0013907980173826218 0.004652834963053465 0.0018338484223932028 -0.003136013401672244 0.0038835876621305943 -0.0038472041487693787 -0.0028582715895026922 0.004758803173899651 0.0019078148761764169 0.0020211986266076565 -8.36063816677779E-4 0.003449440933763981 -0.0016835752176120877 -7.36796937417239E-4 -0.004809076897799969 0.004207251127809286 0.0016111646546050906 -6.939772720215842E-5 0.0036282192450016737 -0.0023275602143257856 0.0033283850643783808 -0.0022969970013946295 0.004878700245171785 -0.0012532623950392008 -0.002183741657063365 9.818128310143948E-4 -0.0048357900232076645 -0.0023806560784578323 -9.203802328556776E-4 -0.0017022364772856236 0.0032757814042270184 0.001022092066705227 -0.0036277947947382927 -9.333862690255046E-4 1.393563870806247E-4 -0.004461364354938269 0.003783352440223098 5.0265749450773E-4 0.0030734206084161997 0.00404966389760375 0.0027967114001512527 2.0132378267589957E-4 0.003238961100578308 -1.3509812561096624E-5 -0.0019874260760843754 0.0049280403181910515 -0.00493145827203989 -0.004784757737070322 6.462425226345658E-4 -0.0016015460714697838 -0.0041600177064538 4.641965206246823E-4 -0.0026475349441170692 0.0031458274461328983 -0.0028783653397113085 0.0017192722298204899 -8.357413462363183E-4 -0.0031250969041138887 -0.004430797416716814 -0.003151137614622712 0.004597202409058809 -0.002051285933703184 -0.002478035632520914 0.001372170983813703 -0.0026858083438128233 -0.001675695413723588 0.0030167417135089636 0.003598958719521761 -0.0029893415048718452 -0.004517597611993551 -4.4349973904900253E-4 0.004918136168271303 9.884157916530967E-4 -0.004701135214418173 0.004301890265196562 -0.004324064590036869 -0.0025474780704826117 0.0031778758857399225 -0.004815908148884773 2.1193457359913737E-4 -0.0024883789010345936 -0.0029351599514484406 -8.664924534969032E-4 -0.002877995604649186 0.0022411164827644825 0.001447355025447905
"TealRay", -0.002078695921227336 -0.001380100497044623 -0.004817561246454716 2.0336332090664655E-4 6.0733345890184864E-5 0.002099958248436451 0.003791120368987322 7.711712387390435E-4 0.0037683758419007063 -0.0047966171987354755 -0.0029573494102805853 -0.0035764353815466166 0.0031916548032313585 -0.003660364542156458 0.0029410237912088633 1.7206586198881269E-4 0.004783353302627802 -0.004561128560453653 -0.003650062717497349 -0.0012402534484863281 0.0028900394681841135 0.002626311732456088 0.003998489119112492 -0.0017904572887346148 0.002447010250762105 7.650040788576007E-4 -4.6264793490990996E-4 0.0034559485502541065 0.0042458646930754185 -0.0032697662245482206 -0.0033036749809980392 1.9871277618221939E-4 0.0016142405802384019 0.004651686642318964 -0.0012221074430271983 0.0029584194999188185 0.004016327206045389 0.004028988536447287 4.392923729028553E-4 -7.913176086731255E-4 0.0049452874809503555 -0.0011517044622451067 0.00350957945920527 0.0028473155107349157 -0.0033580500166863203 0.004530000034719706 0.0034713910426944494 0.0010537540074437857 -0.004461543634533882 0.0032716228161007166 -0.003413126105442643 0.004369853530079126 3.0170922400429845E-4 -3.4466947545297444E-4 -0.004815610591322184 0.0015729278093203902 0.004292808007448912 -0.0010215961374342442 -0.003312066663056612 -0.00480311643332243 -0.0037092415150254965 -9.170281118713319E-4 0.0027790386229753494 -0.004638288635760546 0.0018771516624838114 -0.004588769748806953 0.003839476965367794 3.506866341922432E-4 0.002893274649977684 -0.002487309742718935 9.891854133456945E-4 0.0042615304701030254 0.0014841166557744145 -0.002518786583095789 0.001639293390326202 0.004541079513728619 -0.0039329687133431435 8.306225063279271E-4 0.0025525863748043776 -0.004101633559912443 5.115732201375067E-4 -0.0019896242301911116 -8.064990979619324E-4 0.002821410773321986 0.0017690896056592464 -0.0023441871162503958 -0.003391172969713807 0.003437553998082876 -0.00407204357907176 -0.0019544567912817 -0.004829490091651678 9.454858954995871E-4 0.00474716117605567 0.0012181971687823534 -0.0024343538098037243 0.004655785858631134 0.0041071223095059395 -8.957432000897825E-4 0.0030378156807273626 7.120006484910846E-4
"NugentElliott" 4.938897909596562E-4 -0.004132456611841917 0.004810866434127092 0.0020481054671108723 0.0035609628539532423 4.2971738730557263E-4 -0.0020837660413235426 0.0018199498299509287 -3.521114122122526E-4 0.004847900941967964 0.004036635626107454 -0.004652110859751701 0.005000077188014984 -0.0025594676844775677 0.0017914187628775835 0.001776099787093699 -0.002943106461316347 -0.004748523235321045 -3.4844540641643107E-4 -6.007947376929224E-4 -0.0019125847611576319 6.476765847764909E-4 0.0026793803554028273 -4.3106128578074276E-4 0.0029399327468127012 0.003320111893117428 0.0032800519838929176 -0.003052695654332638 -0.0031774111557751894 0.003000623546540737 -0.0021902420558035374 4.959374200552702E-4 -3.608452680055052E-4 5.073307547718287E-4 0.002207199577242136 0.0016179326921701431 7.14883382897824E-4 -0.004511977545917034 0.00428427942097187 -0.0047055454924702644 0.004983888939023018 -5.483353161253035E-4 -0.0016996943159028888 -0.004532718099653721 -0.0048787472769618034 -0.0023172677028924227 -1.486199607825256E-6 7.766028284095228E-4 -0.003867736551910639 0.004108648281544447 -0.003376167267560959 -0.00417967326939106 0.0042834412306547165 -0.004214213229715824 0.0020637239795178175 -0.0026234968099743128 -0.004284714814275503 -0.0016386888455599546 0.0036411918699741364 -9.738720254972577E-4 -0.0024077121634036303 -0.0023672764655202627 -0.003746215021237731 -0.004823080264031887 2.214566629845649E-4 0.003152139252051711 5.09610865265131E-4 6.826670723967254E-4 0.0028017046861350536 -0.0032086139544844627 -0.004119605757296085 -0.004708761814981699 0.0030703041702508926 -0.0017774858279153705 0.0015994168352335691 -0.0018401002744212747 -3.4796001273207366E-5 0.002517974004149437 0.001638817135244608 -0.0013402163749560714 -0.0035201755817979574 -0.004403908737003803 0.0028045421931892633 2.3009594588074833E-4 -0.0016362057067453861 -0.0019890086259692907 -0.0023069775197654963 0.004624236840754747 -0.0021894744131714106 -0.0028768773190677166 6.96519564371556E-4 0.0023624689783900976 1.273435482289642E-4 0.0026780066546052694 -0.004722820594906807 -0.002098982920870185 -0.0030293893069028854 -8.553729276172817E-4 2.502768475096673E-4 -0.0037755505181849003
"DonovanMike", -0.001568965963087976 -0.004368144553154707 -7.47490776120685E-5 -0.0023549143224954605 0.0025174072943627834 0.002467420883476734 0.003310936037451029 0.0015790722100064158 0.003149692201986909 0.004367047920823097 0.0034222248941659927 -0.001427292823791504 0.002435083966702223 0.002518712542951107 6.758035160601139E-4 0.0034409568179398775 0.0029710112139582634 0.003916735760867596 -0.004299737047404051 0.00106204638723284 -0.0010728741763159633 4.027706745546311E-4 8.180040749721229E-4 0.004566347226500511 -0.0016529461136087775 9.386051679030061E-4 1.9903588690795004E-4 -0.004821640904992819 0.002035420620813966 0.0037942740600556135 0.004774789791554213 -0.002183051547035575 -0.004595306236296892 -8.806113619357347E-4 0.004780235234647989 -0.0022951331920921803 0.004839353729039431 0.003632991574704647 0.0022876730654388666 0.001920536975376308 -0.0037080144975334406 -5.529706322704442E-5 -2.9690805240534246E-4 -0.004111724440008402 -0.0017706347862258554 0.00317927123978734 -0.0017117464449256659 -0.0014888179721310735 6.799601396778598E-5 -0.002402752172201872 0.0033587550278753042 0.0015213039005175233 -0.0026316375005990267 -0.0041177403181791306 0.0011483430862426758 0.003952866420149803 -9.205080277752131E-5 -0.004843427333980799 0.002926985966041684 0.004428824409842491 -0.001795105985365808 0.001681539579294622 5.194497643969953E-4 0.004818157758563757 -0.004707693587988615 -0.002493377076461911 0.0031741780694574118 5.4486998124048114E-5 0.001361733302474022 -0.004937764722853899 -0.0014876509085297585 -0.003631667699664831 0.0031520207412540913 -0.004535636864602566 0.002733921632170677 0.00440538115799427 -0.0020845686085522175 0.0029308812227100134 0.0037496460136026144 0.0037502041086554527 -0.002352137118577957 0.0019068201072514057 0.0016730485949665308 0.0011418545618653297 0.0035941884852945805 -4.0544592775404453E-4 0.004418947733938694 -3.7463445914909244E-4 -8.551427163183689E-4 -0.003218181896954775 -0.002851146971806884 -0.0022163193207234144 5.211398820392787E-4 -0.004466142971068621 -0.001814726390875876 -0.003392381127923727 0.00269727548584342 0.004083719570189714 -0.004842738155275583 0.0019810975063592196
"OwenGarry", -6.608720868825912E-4 0.004605220630764961 -1.1973135406151414E-4 -0.0024922513402998447 -0.002559059066697955 0.004641959443688393 0.002193129388615489 0.003347686491906643 0.0035011768341064453 -0.0038401491474360228 -0.002783899661153555 -0.0043615116737782955 0.0015603923238813877 -0.0043278890661895275 0.004732446279376745 0.002228700090199709 -0.002774343127384782 -2.530248020775616E-4 7.975620683282614E-4 -0.0035852983128279448 -0.004814067389816046 5.642326432280242E-4 0.0021632874850183725 -0.004930098075419664 -2.7665882953442633E-4 -0.001024720724672079 -6.535412830999121E-5 -0.0028446651995182037 0.00244018598459661 8.21347814053297E-4 -0.0013760954607278109 -3.845287938020192E-5 -0.003295163856819272 1.0715172538766637E-4 -0.004400845151394606 -0.0010787633946165442 -0.0019138422794640064 -0.0026991006452590227 0.0016116818878799677 -0.0036613233387470245 -0.001961618894711137 -3.514548297971487E-4 2.2546324180439115E-4 -0.0026149144396185875 -0.0036396849900484085 -0.0013267124304547906 -1.7950298206415027E-4 0.003018307266756892 0.0014155120588839054 -8.682492625666782E-5 -9.180027991533279E-4 0.0036056069657206535 0.0019222794799134135 -0.0029465127736330032 -0.002652515657246113 0.001030156621709466 0.004078268073499203 0.004641953390091658 -0.0026543051935732365 0.0027854465879499912 0.0022705169394612312 7.328887586481869E-4 -0.0022601750679314137 -0.0017514005303382874 -0.0038985558785498142 -0.0016583596589043736 0.004760064650326967 -0.0041198646649718285 0.002583663444966078 -0.0029522287659347057 -0.0017102842684835196 0.0023646061308681965 -0.0027880447451025248 0.00237445579841733 0.0031196114141494036 -0.0033689970150589943 1.0083072993438691E-4 2.2619645460508764E-4 -0.00456753047183156 0.0035781743936240673 6.183385266922414E-4 -0.0039232284761965275 -0.003789131296798587 0.0025821062736213207 3.12438583932817E-4 0.004790341015905142 0.0016581736272200942 0.0016875416040420532 -0.003864825004711747 0.00404854491353035 -0.0023949705064296722 -0.0025796163827180862 4.466281970962882E-4 -0.0019214577041566372 -0.0030848358292132616 0.004297173582017422 0.00373241794295609 -0.0027923621237277985 -0.0014036555076017976 -0.0030634338036179543
"CooleyCharles", 0.004509763792157173 -0.0012734028277918696 1.467793044866994E-4 5.766559625044465E-4 -0.0024377619847655296 0.004741084761917591 0.0017698403680697083 -0.002655838616192341 -0.0014916270738467574 -0.004027747083455324 -0.0046995352022349834 -0.002992324996739626 0.0031332310754805803 -0.0034971763379871845 0.0015479043358936906 -0.00218832865357399 -0.0044537875801324844 -0.0037336014211177826 -0.0018096710555255413 -6.48338464088738E-5 -0.001422859844751656 -0.003223130013793707 -0.00477302260696888 -0.004061550833284855 0.0022997374180704355 -0.004916277714073658 8.3172507584095E-4 0.0034154208842664957 -0.001795405289158225 4.486190155148506E-4 3.977871674578637E-4 -0.0034164590761065483 -0.0024237781763076782 -0.002761587267741561 -1.6614441119600087E-4 0.00437298696488142 0.003718829480931163 -4.950391012243927E-4 -0.004872626159340143 6.893883692100644E-4 -0.0025598013307899237 -0.002140953205525875 6.348083261400461E-4 0.004117438569664955 -0.003274413989856839 -0.0027567800134420395 -0.002289409516379237 -0.002074992749840021 0.0028893998824059963 -8.850343874655664E-6 -0.0038143449928611517 0.0036471281200647354 -0.003938887733966112 8.279003668576479E-4 -6.091302493587136E-4 -0.0027963609900325537 -9.468605276197195E-4 -4.0705190622247756E-4 0.001691118348389864 -5.181468441151083E-4 -0.0024313877802342176 -0.0017119318945333362 0.003533637849614024 0.001385464915074408 0.003266604384407401 -6.824795273132622E-4 0.0031225732527673244 -0.001982304733246565 0.0024773767217993736 -0.0037850665394216776 -0.004524291027337313 -0.0010971646988764405 4.4935080222785473E-4 0.0032664528116583824 -5.293884314596653E-4 0.0010557407513260841 0.0029044062830507755 0.00396098755300045 0.002059164922684431 0.002558885607868433 0.001491280854679644 -0.0010554171167314053 -0.0041894456371665 0.0036413974594324827 7.353719556704164E-4 0.0038514353800565004 0.0020157587714493275 0.002354300580918789 -0.003817538730800152 -0.001899481052532792 0.001275044633075595 6.623754743486643E-4 0.004715153016149998 0.0048310412093997 0.003118866588920355 1.2327067088335752E-4 6.130642141215503E-4 -0.004449478350579739 -0.00423884904012084 -0.001427811337634921
"ArntCharles", -0.0032775290310382843 -0.0015621766215190291 -0.0030976906418800354 -0.002287252340465784 -0.0035597013775259256 -0.00262911687605083 0.00192690035328269 -9.168245596811175E-4 -0.0032527626026421785 -0.0019723663572221994 6.980999023653567E-4 0.002478488953784108 -5.536007229238749E-4 0.002455367473885417 -0.00393599784001708 -0.0013755320105701685 8.733126451261342E-4 -0.004430175293236971 0.0018508643843233585 0.004890379961580038 0.002940169768407941 0.0016339677385985851 -0.0020824631210416555 0.001423664391040802 0.0022167805582284927 -4.0931993862614036E-4 -0.0012720198137685657 -0.0030725577380508184 -5.252599366940558E-4 0.002740632975474 7.25543883163482E-4 -0.001438957522623241 0.00268006999976933 0.001533985254354775 0.0047800736501812935 -0.004029418341815472 -0.002476464258506894 -0.001960200723260641 0.002579502761363983 4.528489662334323E-4 0.0010193608468398452 -0.004022638313472271 -0.0035025784745812416 -0.004270428791642189 0.002201537834480405 -0.003267668653279543 -0.001360342837870121 -0.003165694186463952 0.001957305008545518 -0.00432591512799263 -0.0024449005722999573 0.004068429581820965 -4.699619021266699E-4 0.0012064006878063083 0.0038344524800777435 0.0026076636277139187 0.0036021373234689236 0.0010281886206939816 -0.004278357140719891 0.004671051166951656 0.0018339197849854827 0.0030349947046488523 -0.0020188293419778347 0.002184998942539096 -0.0028295046649873257 -0.0016418789746239781 -0.001633955747820437 -7.182263652794063E-4 0.004491113591939211 0.004688351880759001 0.0028147450648248196 -0.004315352998673916 -0.0033162320032715797 -0.0017796048196032643 0.0027364827692508698 0.0014164617750793695 0.002701762830838561 -3.3453002106398344E-4 -0.0012915795668959618 -0.0011619881261140108 0.0030170066747814417 -0.001720854314044118 -9.656640031607822E-5 9.533740812912583E-4 9.97845665551722E-4 0.0014240614837035537 -0.0014026975259184837 0.002379440935328603 -0.001965156989172101 -9.97643219307065E-5 -0.00392652815207839 -0.0033525796607136726 -0.00346966995857656 -0.0036566443741321564 -0.002058671787381172 -0.004013857338577509 0.0010047514224424958 0.002028805436566472 -2.33254351769574E-4 -0.004323993809521198
